"lea_state","lea_state_name","ncesleaid","lea_name","schid","school_name","ncessch","jj","title_i_status"
"MI","MICHIGAN","2629940","Rochester Community School District","06581","Alternative Center for Education","2.62994E+11","No","No"
"MI","MICHIGAN","2629940","Rochester Community School District","07575","Hugger Elementary School","2.62994E+11","No","No"
"MI","MICHIGAN","2629940","Rochester Community School District","07576","Musson Elementary School","2.62994E+11","No","No"
"MI","MICHIGAN","2630030","Rockford Public Schools","01876","Rockford Spanish Immersion","2.63003E+11","No","No"
"MI","MICHIGAN","2630030","Rockford Public Schools","06586","Lakes Elementary School","2.63003E+11","No","No"
"MI","MICHIGAN","2630030","Rockford Public Schools","06584","Belmont Elementary School","2.63003E+11","No","No"
"MI","MICHIGAN","2630030","Rockford Public Schools","06588","Rockford High School","2.63003E+11","No","No"
"MI","MICHIGAN","2630030","Rockford Public Schools","06585","Crestwood Elementary School","2.63003E+11","No","No"
"MI","MICHIGAN","2630030","Rockford Public Schools","01234","East Rockford Middle School","2.63003E+11","No","No"
"MI","MICHIGAN","2630030","Rockford Public Schools","00905","River Valley Academy","2.63003E+11","No","No"
"MI","MICHIGAN","2630030","Rockford Public Schools","06591","North Rockford Middle School","2.63003E+11","No","No"
"MI","MICHIGAN","2630030","Rockford Public Schools","06592","Rockford HS Freshman Center","2.63003E+11","No","No"
"MI","MICHIGAN","2630030","Rockford Public Schools","06590","Cannonsburg Elementary School","2.63003E+11","No","No"
"MI","MICHIGAN","2630090","Romeo Community Schools","06598","Romeo Middle School","2.63009E+11","No","No"
"MI","MICHIGAN","2630090","Romeo Community Schools","06602","HamiltonParsons Elementary School","2.63009E+11","No","No"
"MI","MICHIGAN","2630090","Romeo Community Schools","06596","Indian Hills Elementary School","2.63009E+11","No","No"
"MI","MICHIGAN","2630210","Roseville Community Schools","06628","Roseville High School","2.63021E+11","No","No"
"MI","MICHIGAN","2630210","Roseville Community Schools","08767","Achievement High School","2.63021E+11","No","No"
"MI","MICHIGAN","2630300","Royal Oak Schools","06643","Oak Ridge Elementary School","2.6303E+11","No","No"
"MI","MICHIGAN","2630300","Royal Oak Schools","02069","Royal Oak Middle School","2.6303E+11","No","No"
"MI","MICHIGAN","2630300","Royal Oak Schools","02068","Keller Elementary","2.6303E+11","No","No"
"MI","MICHIGAN","2630300","Royal Oak Schools","02040","Churchill Community Ed Center","2.6303E+11","No","No"
"MI","MICHIGAN","2630300","Royal Oak Schools","06642","Northwood Elementary School","2.6303E+11","No","No"
"MI","MICHIGAN","2630300","Royal Oak Schools","06637","Royal Oak High School","2.6303E+11","No","No"
"MI","MICHIGAN","2630300","Royal Oak Schools","02070","Addams Elementary and ECC","2.6303E+11","No","No"
"MI","MICHIGAN","2680930","Saginaw ISD","01410","Saginaw ISD Transitions Center","2.68093E+11","No","No"
"MI","MICHIGAN","2680930","Saginaw ISD","08290","Great Lakes Bay Early College","2.68093E+11","No","No"
"MI","MICHIGAN","2680930","Saginaw ISD","00258","Saginaw County Juvenile Center","2.68093E+11","Yes","No"
"MI","MICHIGAN","2680930","Saginaw ISD","01254","Michael J McGivney","2.68093E+11","No","No"
"MI","MICHIGAN","2680930","Saginaw ISD","00069","MG Millet Learning Center","2.68093E+11","No","No"
"MI","MICHIGAN","2630390","Saginaw School District of the City of","06662","Handley School","2.63039E+11","No","No"
"MI","MICHIGAN","2630390","Saginaw School District of the City of","01171","Saginaw Arts and Sciences Academy","2.63039E+11","No","No"
"MI","MICHIGAN","2630450","Saginaw Township Community Schools","06700","Arrowwood Elementary School","2.63045E+11","No","No"
"MI","MICHIGAN","2630450","Saginaw Township Community Schools","01580","Mackinaw High School","2.63045E+11","No","No"
"MI","MICHIGAN","2630450","Saginaw Township Community Schools","06694","White Pine Middle School","2.63045E+11","No","No"
"MI","MICHIGAN","2630450","Saginaw Township Community Schools","06695","Hemmeter Elementary School","2.63045E+11","No","No"
"MI","MICHIGAN","2630450","Saginaw Township Community Schools","06698","Weiss Elementary School","2.63045E+11","No","No"
"MI","MICHIGAN","2630450","Saginaw Township Community Schools","06701","Heritage High School","2.63045E+11","No","No"
"MI","MICHIGAN","2630660","Saline Area Schools","07868","Saline Alternative High School","2.63066E+11","No","No"
"MI","MICHIGAN","2630660","Saline Area Schools","01466","Harvest Elementary School","2.63066E+11","No","No"
"MI","MICHIGAN","2630660","Saline Area Schools","06707","Saline Middle School","2.63066E+11","No","No"
"MI","MICHIGAN","2630660","Saline Area Schools","06709","Saline High School","2.63066E+11","No","No"
"MI","MICHIGAN","2630660","Saline Area Schools","01003","Heritage School","2.63066E+11","No","No"
"MI","MICHIGAN","2630660","Saline Area Schools","01002","Woodland Meadows Elementary School","2.63066E+11","No","No"
"MI","MICHIGAN","2680965","Sanilac ISD","01413","Sanilac ISD Special Education Services","2.68097E+11","No","No"
"MI","MICHIGAN","2630990","Sault Ste. Marie Area Schools","06724","Sault Area Middle School","2.63099E+11","No","No"
"MI","MICHIGAN","2630990","Sault Ste. Marie Area Schools","06728","Sault Area High School","2.63099E+11","No","No"
"MI","MICHIGAN","2631380","Shepherd Public Schools","06741","Shepherd  High School","2.63138E+11","No","No"
"MI","MICHIGAN","2631380","Shepherd Public Schools","07436","Shepherd Middle School","2.63138E+11","No","No"
"MI","MICHIGAN","2680975","Shiawassee Regional ESD","00726","Shiawassee RESD  Student Learning Center  West","2.68098E+11","No","No"
"MI","MICHIGAN","2600010","Sigel Township S/D #3F","03860","Adams Elementary School","2.60001E+11","No","No"
"MI","MICHIGAN","2632300","South Haven Public Schools","06770","South Haven High School","2.6323E+11","No","No"
"MI","MICHIGAN","2632300","South Haven Public Schools","00022","Baseline Middle School","2.6323E+11","No","No"
"MI","MICHIGAN","2632300","South Haven Public Schools","08492","South Haven Alliance Campus","2.6323E+11","No","No"
"MI","MICHIGAN","2632220","South Lake Schools","06751","South Lake High School","2.63222E+11","No","No"
"MI","MICHIGAN","2632220","South Lake Schools","06749","South Lake Middle School","2.63222E+11","No","No"
"MI","MICHIGAN","2632250","South Lyon Community Schools","01687","Sharon J Hardy Elementary School","2.63225E+11","No","No"
"MI","MICHIGAN","2632250","South Lyon Community Schools","01245","William A Brummer Elementary School","2.63225E+11","No","No"
"MI","MICHIGAN","2632250","South Lyon Community Schools","01599","Centennial Middle School","2.63225E+11","No","No"
"MI","MICHIGAN","2632250","South Lyon Community Schools","01837","South Lyon East High School","2.63225E+11","No","No"
"MI","MICHIGAN","2632250","South Lyon Community Schools","07671","Millennium  Middle School","2.63225E+11","No","No"
"MI","MICHIGAN","2632250","South Lyon Community Schools","06755","South Lyon High School","2.63225E+11","No","No"
"MI","MICHIGAN","2632250","South Lyon Community Schools","06754","Sayre Elementary School","2.63225E+11","No","No"
"MI","MICHIGAN","2632280","South Redford School District","08631","SOAR Academic Institute","2.63228E+11","No","No"
"MI","MICHIGAN","2632280","South Redford School District","06763","Thomas Jefferson Elem School","2.63228E+11","No","No"
"MI","MICHIGAN","2632280","South Redford School District","06762","Lee M Thurston High School","2.63228E+11","No","No"
"MI","MICHIGAN","2632310","Southfield Public School District","08709","Kennedy Learning Center","2.63231E+11","No","No"
"MI","MICHIGAN","2632310","Southfield Public School District","07791","University High School Academy","2.63231E+11","No","No"
"MI","MICHIGAN","2632310","Southfield Public School District","00666","Southfield Regional Academic Campus","2.63231E+11","No","No"
"MI","MICHIGAN","2632310","Southfield Public School District","08774","Southfield High School for the Arts and Technology","2.63231E+11","No","No"
"MI","MICHIGAN","2632340","Southgate Community School District","06790","Davidson Middle School","2.63234E+11","No","No"
"MI","MICHIGAN","2632340","Southgate Community School District","01188","Beacon Day Treatment Center","2.63234E+11","No","No"
"MI","MICHIGAN","2632340","Southgate Community School District","06793","Southgate Anderson High School","2.63234E+11","No","No"
"MI","MICHIGAN","2632340","Southgate Community School District","01932","Asher School","2.63234E+11","No","No"
"MI","MICHIGAN","2632550","Spring Lake Public Schools","06806","Spring Lake High School","2.63255E+11","No","No"
"MI","MICHIGAN","2632550","Spring Lake Public Schools","06804","Holmes Elementary School","2.63255E+11","No","No"
"MI","MICHIGAN","2632640","St. Charles Community Schools","08549","St Charles Virtual School","2.63264E+11","No","No"
"MI","MICHIGAN","2632640","St. Charles Community Schools","06812","St Charles Community MiddleHigh School","2.63264E+11","No","No"
"MI","MICHIGAN","2680940","St. Clair County RESA","00264","Woodland Developmental Center","2.68094E+11","No","No"
"MI","MICHIGAN","2600012","St. Ignace Area Schools","02058","St Ignace Juvenile Detention Facility","2.60001E+11","Yes","No"
"MI","MICHIGAN","2632820","St. Johns Public Schools","06825","St Johns Middle School","2.63282E+11","No","No"
"MI","MICHIGAN","2632820","St. Johns Public Schools","01813","Wilson Center","2.63282E+11","No","No"
"MI","MICHIGAN","2632820","St. Johns Public Schools","06827","St Johns High School","2.63282E+11","No","No"
"MI","MICHIGAN","2632820","St. Johns Public Schools","06829","Riley Elementary School","2.63282E+11","No","No"
"MI","MICHIGAN","2680960","St. Joseph County ISD","00990","Pathfinder Educational Center","2.68096E+11","No","No"
"MI","MICHIGAN","2632850","St. Joseph Public Schools","06835","Upton Middle School","2.63285E+11","No","No"
"MI","MICHIGAN","2632850","St. Joseph Public Schools","06834","St Joseph High School","2.63285E+11","No","No"
"MI","MICHIGAN","2633090","Sturgis Public Schools","06864","Sturgis High School","2.63309E+11","No","No"
"MI","MICHIGAN","2633090","Sturgis Public Schools","02037","Sturgis Schools Adult Education Center","2.63309E+11","No","No"
"MI","MICHIGAN","2633420","Swartz Creek Community Schools","06880","Swartz Creek Middle School","2.63342E+11","No","No"
"MI","MICHIGAN","2633420","Swartz Creek Community Schools","06879","Morrish Elementary School","2.63342E+11","No","No"
"MI","MICHIGAN","2633420","Swartz Creek Community Schools","06877","Gaines Elementary School","2.63342E+11","No","No"
"MI","MICHIGAN","2633420","Swartz Creek Community Schools","00836","Swartz Creek Academy","2.63342E+11","No","No"
"MI","MICHIGAN","2633420","Swartz Creek Community Schools","06881","Swartz Creek High School","2.63342E+11","No","No"
"MI","MICHIGAN","2633720","Tecumseh Public Schools","00918","Tecumseh Options Institute","2.63372E+11","No","No"
"MI","MICHIGAN","2633720","Tecumseh Public Schools","06918","Tecumseh High School","2.63372E+11","No","No"
"MI","MICHIGAN","2633720","Tecumseh Public Schools","08469","Tecumseh Virtual Academy","2.63372E+11","No","No"
"MI","MICHIGAN","2600983","The Greenspire School","08281","The Greenspire School","2.60098E+11","No","No"
"MI","MICHIGAN","2633810","Thornapple Kellogg School District","00113","Learning Center","2.63381E+11","No","No"
"MI","MICHIGAN","2633840","Three Rivers Community Schools","06933","Three Rivers Middle School","2.63384E+11","No","No"
"MI","MICHIGAN","2633840","Three Rivers Community Schools","02066","Barrows Adult Education","2.63384E+11","No","No"
"MI","MICHIGAN","2633840","Three Rivers Community Schools","06930","Three Rivers High School","2.63384E+11","No","No"
"MI","MICHIGAN","2680440","Traverse Bay Area ISD","07809","TBA ISD Oak Park Special Education","2.68044E+11","No","No"
"MI","MICHIGAN","2680440","Traverse Bay Area ISD","07779","TBA ISD Traverse Heights","2.68044E+11","No","No"
"MI","MICHIGAN","2680440","Traverse Bay Area ISD","01584","Life Skills Center","2.68044E+11","No","No"
"MI","MICHIGAN","2680440","Traverse Bay Area ISD","00523","New Campus Center","2.68044E+11","No","No"
"MI","MICHIGAN","2633870","Traverse City Area Public Schools","07653","Westwoods Elementary School","2.63387E+11","No","No"
"MI","MICHIGAN","2633870","Traverse City Area Public Schools","00001","East Middle School","2.63387E+11","No","No"
"MI","MICHIGAN","2633870","Traverse City Area Public Schools","00838","West Senior High","2.63387E+11","No","No"
"MI","MICHIGAN","2633870","Traverse City Area Public Schools","01230","Traverse City High School","2.63387E+11","No","No"
"MI","MICHIGAN","2633870","Traverse City Area Public Schools","01719","TCAPS Montessori School","2.63387E+11","No","No"
"MI","MICHIGAN","2633870","Traverse City Area Public Schools","06940","Eastern Elementary School","2.63387E+11","No","No"
"MI","MICHIGAN","2633870","Traverse City Area Public Schools","06946","Old Mission Peninsula School","2.63387E+11","No","No"
"MI","MICHIGAN","2633870","Traverse City Area Public Schools","06948","West Middle School","2.63387E+11","No","No"
"MI","MICHIGAN","2633870","Traverse City Area Public Schools","06949","Central High School","2.63387E+11","No","No"
"MI","MICHIGAN","2633870","Traverse City Area Public Schools","06951","Willow Hill Elementary School","2.63387E+11","No","No"
"MI","MICHIGAN","2634260","Troy School District","06978","Bemis Elementary School","2.63426E+11","No","No"
"MI","MICHIGAN","2634260","Troy School District","00675","Troy College and Career High School","2.63426E+11","No","No"
"MI","MICHIGAN","2634260","Troy School District","06962","Baker Middle School","2.63426E+11","No","No"
"MI","MICHIGAN","2634260","Troy School District","06963","Leonard Elementary School","2.63426E+11","No","No"
"MI","MICHIGAN","2634260","Troy School District","06965","Hamilton Elementary School","2.63426E+11","No","No"
"MI","MICHIGAN","2634260","Troy School District","06966","Troy High School","2.63426E+11","No","No"
"MI","MICHIGAN","2634260","Troy School District","06969","Smith Middle School","2.63426E+11","No","No"
"MI","MICHIGAN","2634260","Troy School District","06971","Schroeder Elementary School","2.63426E+11","No","No"
"MI","MICHIGAN","2634260","Troy School District","06972","Costello Elementary School","2.63426E+11","No","No"
"MI","MICHIGAN","2634260","Troy School District","06973","Martell Elementary School","2.63426E+11","No","No"
"MI","MICHIGAN","2634260","Troy School District","06974","Larson Middle School","2.63426E+11","No","No"
